ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
1478833601789644802,Who thinks we are going lower with bitcoin ?,NFTmachine444 🔺,34,0,1,Wed Jan 05 20:59:40 +0000 2022,-0.296,-20.72
1478833603639267328,"RT : 700,000,000 transactions have now been processed by the Bitcoin network.",Randy Carl,133,244,0,Wed Jan 05 20:59:41 +0000 2022,0.0,0.0
1478833603823898627,Each rise and fall refreshes my of the market cognize BITCOIN.,Da Vinci,2,0,3,Wed Jan 05 20:59:41 +0000 2022,0.0,0.0
1478833606969597952,"After a while, you learn to ignore other coins and just trust… /pIpTqnJL3F",soni,157,0,0,Wed Jan 05 20:59:41 +0000 2022,-0.3612,-57.0696
1478833609360424965,"👋 A new block was found on the Bitcoin network. We're at block height 717349, current bitcoin price is $44088.37… /tUmwN7C1Ow",satsleft.info,224,0,0,Wed Jan 05 20:59:42 +0000 2022,-0.3818,-85.90499999999999
1478833612938170372,"RT : Bitcoin in the low $40,000s is an absolute gift. Act accordingly.",⚡FWyine Magazine⚡₿,2020,190,0,Wed Jan 05 20:59:43 +0000 2022,0.2023,408.8483
1478833617367445507,BlueSparrowETH 🔥🚀 BlueSparrowtoken🚀🔥blusparrowbitcoin crypto  The Blue Sparro… /JVepirUqSd,闩尺从工力,140,0,0,Wed Jan 05 20:59:44 +0000 2022,-0.34,-47.940000000000005
1478833618881552385,RT : It's Now or Never ... Bump &amp; Run PatternBitcoin /ChM1yWKYG2,CryptoLab,3923,332,0,Wed Jan 05 20:59:44 +0000 2022,0.0,0.0
1478833623486844931,RT : This is the love ♥️ of Binance for . We are ready for the listing. list BabyDogeCoin Bitcoi…,mehdi,240,413,0,Wed Jan 05 20:59:45 +0000 2022,0.8979,216.3939
1478833626783436800,"After a while, you learn to ignore other coins and just trust… /QjrEhEpPje",soni,157,0,0,Wed Jan 05 20:59:46 +0000 2022,-0.3612,-57.0696
1478833627597361154,"Crypto community, post your new year's resolutions in the comments below and I will comment again in a year's time… /qkJGJ3Xbtx",₿lue Stitch (Andreas),1229,4,14,Wed Jan 05 20:59:46 +0000 2022,0.0,0.0
1478833627886673925,"Kazakhstan is one of the largest Bitcoin mining countries in the world, but you did not know that the internet wen… /sdeB7VHLU3",𝐝ᵉ 𝔽Ꭵ𝔫𝔠𝒾,3272,1,3,Wed Jan 05 20:59:46 +0000 2022,0.0,0.0
1478833628566196226,RT : 💥BREAKING: MoneyGram is getting into the Bitcoin game with an investment in Bitcoin ATM operator Coinme.,FutureMe,533,689,0,Wed Jan 05 20:59:47 +0000 2022,0.0,0.0
1478833628754837504,"RT : A new all-time high set for global hashrates! If history was a guide, we could be in for a bitcoin rally in the coming weeks…",Tassy Trader,29,1,0,Wed Jan 05 20:59:47 +0000 2022,0.0,0.0
1478833629904179209,"RT : What does FAIT think about BItcoin right now? Just ask her! Bitcoin   $46,670 on Bittrex🔮 Rating: HOLD🧿 FMV: $45,96…",lestatt,26,2,0,Wed Jan 05 20:59:47 +0000 2022,0.0,0.0
1478833631254638592,"RT : wow,🔥🔥🔥 amazing Indonesian community, we are the next diamond diamond💎💎💎💯✅Buy and hold to millioner🚀🌕…",mbhattacharya,192,18,0,Wed Jan 05 20:59:47 +0000 2022,0.7351,141.8743
1478833632588414978,Just wait until people realize that cheems is actually a real dog that’s older than dogecoin … 💹 🚀 💎 cheemsinu… /KCyrYwLBan,MR. CHEEMSINU,422,0,0,Wed Jan 05 20:59:48 +0000 2022,0.0,0.0
1478833633293213700,RT : bitcoin Everyone hoping for £100k+ 69k feels a lot like the 20k top 🤷🏻‍♂️Hope for those who are still piling in t…,Tommy,49,1,0,Wed Jan 05 20:59:48 +0000 2022,0.7269,36.345
1478833635335749638,RT : ❄️DAY 46 - 100 DAYS OF CBX❄️🎁Win CBX every day for 100 days🏆Rewards pool - $1500 worth CBX🔁Retweet👇👇/g6PnlB…,Ab karim Timory,51,27,0,Wed Jan 05 20:59:48 +0000 2022,0.2263,11.7676
1478833639651627008,"RT : Chain's $50,000 Bitcoin Giveaway is back!Rules for entry:⛓ Follow on Instagram &amp; Telegram Channels (🔗 in bio)✅ Tag 3…",rebeca helena,84,3694,0,Wed Jan 05 20:59:49 +0000 2022,0.0,0.0
1478833641446907910,RT : Bitcoin is shaking out the weak hands.Are you HODLing? 💎🙌,Ramiz,28,214,0,Wed Jan 05 20:59:50 +0000 2022,-0.5574,-16.1646
1478833644839976960,RT : JUST IN - Public company $BTCS shares rise 36% after announcing BTC dividend.The market is demanding bitcoin 🚀,Niraz Kushwaha,231,446,0,Wed Jan 05 20:59:50 +0000 2022,0.0772,17.910400000000003
1478833645515427847,leading the sell off with 1200BTC sell orders on futuresfor checking out the order books!BTC Bitcoin,Crypto Ghost Club,31,0,1,Wed Jan 05 20:59:51 +0000 2022,0.0,0.0
1478833646450601985,RT : A $30M BITCOIN SHORT WAS JUST OPENED ON BITFINEX /uPFxYMvZrC,CryptoCream,54,72,0,Wed Jan 05 20:59:51 +0000 2022,0.0,0.0
1478833646668759042,RT : Time to buy! bitcoin /Uqzu9i1w56,Aleksander,15,1341,0,Wed Jan 05 20:59:51 +0000 2022,0.0,0.0
1478833650569519107,To all the folks trying to save $BTC Let it go. The crash does not bother me any way.bitcoin,Crypto Eagle,6,0,1,Wed Jan 05 20:59:52 +0000 2022,0.3687,5.1618
1478833650657542144,RT : Message from as versace - long-awaited interface update is live🧩 /m2QdJaa8wZ 🧩Enjo…,fayrest17,24,9,0,Wed Jan 05 20:59:52 +0000 2022,0.0,0.0
1478833650707931139,Another Wednesday done! Your thoughts?📈📉finance money business investing investment entrepeneur… /FcvzDIE8C3,Starting Speculator,16,1,0,Wed Jan 05 20:59:52 +0000 2022,0.0,0.0
1478833651362283523,"Bitcoin could hit $100,000/A6hcxvQLXW",C:\MaxFerreira.exe,123,0,0,Wed Jan 05 20:59:52 +0000 2022,0.0,0.0
1478833653526536202,RT : Rt if you believe BabyDoge Achieve $0.00002 🚀Baby doge next $SHIBA killerBabyDogeCoin BabyDogeFamily bnb bt…,Japz_bystander,29,292,0,Wed Jan 05 20:59:53 +0000 2022,0.0,0.0
1478833653614477313,Just wait until people realize that cheems is actually a real dog that’s older than dogecoin … 💹 🚀 💎… /lJCIgWjGlE,MR. CHEEMSINU,422,0,0,Wed Jan 05 20:59:53 +0000 2022,0.0,0.0
1478833654608502785,RT : NOCOVID19 CVD19 is now listed in CoinMarketCap 🚀You can track CVD19 in CoinMarketCap through the link …,thienthao,2,1208,0,Wed Jan 05 20:59:53 +0000 2022,0.0,0.0
1478833655334191106,RT : For those who are afraid to buy Bitcoin now at lower prices will definitely buy it at higher prices.M…,crypto holder 💥🔥⚡,324,2,0,Wed Jan 05 20:59:53 +0000 2022,0.128,41.6
1478833658806996992,We are buying at $44K BTC,CryptoIQ,780,0,2,Wed Jan 05 20:59:54 +0000 2022,0.0,0.0
1478833659738308610,BlueSparrowETH 🔥🚀 BlueSparrowtoken🚀🔥blusparrowbitcoin crypto  The Blue Sparro… /eCqK6ww0Wc,闩尺从工力,140,0,0,Wed Jan 05 20:59:54 +0000 2022,-0.34,-47.940000000000005
1478833662057721861,"RT : BTC commits suicide şaman ayakta and stood strong! !$$$we will never stop, we will never give up, and we will never kn…",Flo,58,26,0,Wed Jan 05 20:59:55 +0000 2022,-0.2013,-11.8767
1478833662443540482,"RT : 🚨New Update🚨Hello users, you can now view your profile more clearly on our platform📊This is for only pro features subscri…",Edison dos Santos Rodrigues,10,1197,0,Wed Jan 05 20:59:55 +0000 2022,0.4576,5.0336
1478833662703583235,RT : When Digibyte bonds?- 40x faster than Bitcoin- 5x mining algos- Community is much like a volcano and erupts regular…,Anthony Anderson🇺🇸🌎⚖️”I ❤️ DigiByte.!!”,704,8,0,Wed Jan 05 20:59:55 +0000 2022,0.3612,254.64600000000002
1478833665807421443,RT : Goldman Sachs in 2020: Bitcoin is not an asset class.Goldman Sachs in 2022: Bitcoin will take market share from gol…,Jeff Irwin,91,847,0,Wed Jan 05 20:59:55 +0000 2022,0.0232,2.1344
1478833674929983497,RT : Something to do with the 2008 crash and by extension knowing something to do with BTC https://…,mtorrence,186,4,0,Wed Jan 05 20:59:58 +0000 2022,-0.4019,-75.1553
1478833675554983937,"RT : In the 1st and 2nd Bitcoin halving cycles, price hit a linear 4.236 fib extension before finding support near linear 2.618…",Gonzalo Añón,62,272,0,Wed Jan 05 20:59:58 +0000 2022,0.4019,25.319699999999997
1478833677584982018,"- BTC price: $43,896 / £32,371 22.78 Naks per USD30.89 Naks per GBP &lt;dropping&gt; A Nak is one millionth of a… /3BdVsyaIl3",Wee Blue Ghost,164,0,0,Wed Jan 05 20:59:58 +0000 2022,0.0,0.0
1478833677828251651,"If we recover in 43k or even 44k then is the best time to buy $POLC ""PolkaCity""Very low pricePolkaCity bitcoin… /iIfyVxK5fT",Crypto Guy,6,0,0,Wed Jan 05 20:59:58 +0000 2022,0.4767,3.3369
1478833682584535040,Just wait until people realize that cheems is actually a real dog that’s older than dogecoin … 💹 🚀 💎 cheemsinu… /lzDTiIr7kw,MR. CHEEMSINU,422,0,0,Wed Jan 05 20:59:59 +0000 2022,0.0,0.0
1478833683129798656,Top100 Cryptocurrency IN/OUT update in last 12 hours (crypto bitcoin altcoin):IN: $BORAOUT: $IMX/u2nM5wvf3K,Crypto Top Charts,2047,0,1,Wed Jan 05 21:00:00 +0000 2022,0.0,0.0
1478833683540938761,"Top 10 Cryptocurrency Live Prices: (04:00 PM . Jan 05,2022)BTC $44101.62ETH $3603.26BNB $484.78DOGE $0.1… /wkEM2fCDxw",Cryptocurrency prices (real-time),760,0,0,Wed Jan 05 21:00:00 +0000 2022,0.2023,153.9503
1478833684270948358,"Top 10 Cryptocurrency Live Prices: (04:00 PM . Jan 05,2022)BTC $44101.62ETH $3603.26BNB $484.78DOGE $0.1… /PadUA7dd5M",Cryptocurrency prices (real-time),760,0,0,Wed Jan 05 21:00:00 +0000 2022,0.2023,153.9503
1478833684354682887,Follow me if you don't want to miss upcoming season!You won't find a better hunting experience any… /cYcfmlaWDn,coldsurgeon.eth,1190,0,4,Wed Jan 05 21:00:00 +0000 2022,-0.3561,-2120.5755000000004
1478833684413566976,"📄 Transaction Report🖥 GMO Coin🕔 2022-01-06 05:59 JST📕 Close sell 0.32 BTC/JPY😄 実現損益: 93,945 JPY⃣ Bitcoin ビットコイン 自動売買",Lawn Bot,157,0,1,Wed Jan 05 21:00:00 +0000 2022,0.6705,211.878
1478833684543426563,🇧🇷 BRL - R$ 0.00249096🇺🇸 USD - $ 0.00043603🇪🇺 EUR - € 0.00038547🇯🇵 JPY - ¥ 0.05062627🇬🇧 GBP - £ 0.00032170🇨🇭 C… /O53Y1RAu4r,Preço do satoshi 🤖,721,0,0,Wed Jan 05 21:00:00 +0000 2022,0.0,0.0
1478833684669210630,1 ARS is 11.07 satoshis right now.1 satoshi is 0.090 ARS right now.bitcoin,SatoshiARS Bot,61,0,1,Wed Jan 05 21:00:00 +0000 2022,0.0,0.0
1478833685306781698,Current Price of Bitcoin:$43603 (-5.92%)$BTC Bitcoin Cryptocurrency CryptoMore Information About Bitcoin: /weej5G53Cy,CryptoNerd,63,0,0,Wed Jan 05 21:00:00 +0000 2022,0.0,0.0
1478833685361221633,RT : I’m using the lower prices to buy more Bitcoin- CEO deVere Group ($10b under management),FutureMe,533,283,0,Wed Jan 05 21:00:00 +0000 2022,-0.296,-158.064
1478833685374054400,📄 Transaction Report🖥 GMO Coin🕔 2022-01-06 05:59 JST📖 Open buy 0.38 BTC/JPY⃣ Bitcoin ビットコイン 自動売買,Lawn Bot,157,0,1,Wed Jan 05 21:00:00 +0000 2022,0.0,0.0
1478833685730320387,BlueSparrowETH 🔥🚀 BlueSparrowtoken🚀🔥blusparrowbitcoin crypto  The Blue Sparro… /LySr2tl5RQ,闩尺从工力,140,5,6,Wed Jan 05 21:00:00 +0000 2022,-0.34,-335.58000000000004
1478833686200168458,/qULqWR3SPw opens waitlist for early access to its new NFT marketplace Bitcoin Crypto Cardano… /wKQ2NmcSHK,Crypto Zone,31,0,1,Wed Jan 05 21:00:00 +0000 2022,0.0,0.0
1478833687101943814,RT : It's Now or Never ... Bump &amp; Run PatternBitcoin /ChM1yWKYG2,Digigaks🦋,107,332,0,Wed Jan 05 21:00:01 +0000 2022,0.0,0.0
1478833688574058506,RT : btc  I just went long here. /wUqLys0Wjl,Sumandeep Saharan,7,8,0,Wed Jan 05 21:00:01 +0000 2022,0.0,0.0
1478833688649555969,Cryptocurrencies Current Prices:Bitcoin$ 43945.78€ 38889.11Ethereum$ 3592.73€ 3178.96Cardano$ 1.2496… /a4SzEifY9z,lucimix.eth,509,0,0,Wed Jan 05 21:00:01 +0000 2022,0.0,0.0
1478833689467490311,NEED a JOB?Sign up now /rMErDJMv4hFREE. NO MIDDLEMENCrypto cryptocurrency Bitcoin bitcoins… /9MVpPbt8BN,Job Preference,1027,0,0,Wed Jan 05 21:00:01 +0000 2022,-0.4466,-459.1048
1478833689966563338,RT : Just HODL 😉 Bitcoin  /wlNvK0Q8rb,Imran Khan,18,1285,0,Wed Jan 05 21:00:01 +0000 2022,0.0,0.0
1478833690088251396,"📰 ""Bitcoin Falls to 1-Month Low as Fed Minutes Reveal Talks to Shrink Balance Sheet""/CZzc0OPGLy… /AFbsq0FxOg",Zero 2 Nothing,311,0,0,Wed Jan 05 21:00:01 +0000 2022,-0.2732,-85.2384
1478833690092396551,"📰 ""Kazakh Bitcoin Mining Seen Hurt Following Energy Riots, Internet Shutdown""/fLYlYdUjuwcrypto… /8hTENGAtqN",Zero 2 Nothing,311,1,1,Wed Jan 05 21:00:01 +0000 2022,-0.6808,-424.81919999999997
1478833690272800770,Bitcoin: $43929.35💔 -719.8 last 1 Hour (-1.61%)💔 -2698.72 last 5 Hours (-5.79%)💔 -2332.11 last 24 Hours (-5.04%)… /lEDi4fzEwd,Hourly BTC Updates,827,0,0,Wed Jan 05 21:00:01 +0000 2022,0.6486,537.0408
1478833690696466439,RT : It's Now or Never ... Bump &amp; Run PatternBitcoin /ChM1yWKYG2,Cryptos Top 'ⓟ' News ⚡️,935,332,0,Wed Jan 05 21:00:01 +0000 2022,0.0,0.0
1478833690981515265,"As easy as crypto is to acquire, crypto scams are just as easy to come by.crypto cryptocurrencytrading… /Yf6vDzvTX0",POND mobile,427,0,0,Wed Jan 05 21:00:01 +0000 2022,0.25,107.0
1478833690985828358,Whales are buying $BATLast Price: 0.00002736 (Binance)Alerts in last 7 days: 2BTC Binance BAT /BhXih8iM4O,FishTheWhales 🐳,51547,1,7,Wed Jan 05 21:00:01 +0000 2022,0.0,0.0
1478833691430375427,"【Listing】You can buy $TKO on pairs: TKO/USD, TKO/BTC, TKO/ETHHere is a very good summary… /BQEsDspqvE",TKO,2035,0,0,Wed Jan 05 21:00:02 +0000 2022,0.4927,1003.1372
1478833692097212420,Crypto Update 💷BTC 46192.418🔴ETH 3787.588🔴Doge 0.16864732🔴Link 26.42383🟢rookieinvestor finance cryptocurrency investing,Rookie Investor,64,0,1,Wed Jan 05 21:00:02 +0000 2022,0.0,0.0
1478833692097212420,Crypto Update 💷BTC 46192.418🔴ETH 3787.588🔴Doge 0.16864732🔴Link 26.42383🟢rookieinvestor finance cryptocurrency investing,Rookie Investor,64,0,1,Wed Jan 05 21:00:02 +0000 2022,0.0,0.0
1478833692697108492,Thinking about finally investing in Cryptocurrencies?! 🪙🪙🪙Get 20% off transaction fees on EVERY transaction you m… /qyzLYHxO3K,CRYPTO NEWS,40092,0,0,Wed Jan 05 21:00:02 +0000 2022,0.0,0.0
1478833692873211911,/uGtE77T41yThe crypto revolution is accelerating and isn’t stopping FREE DOCU-SERIES! defi bitcoin… /D3RzzGDmgy,Stocks_No_Scam,12,0,2,Wed Jan 05 21:00:02 +0000 2022,0.5754,22.4406
1478833693041074177,"Bitcoin is currently $44,007.7057",BitcoinBufo,16,0,0,Wed Jan 05 21:00:02 +0000 2022,0.0,0.0
1478833694832005122,"🚀🚀🚀 $1,186,299 BTCUSDT LONGED @$43,971.23 on Binance (21:00:02 UTC) BTC cryptocurrency",ExchangeWhales🐋,1643,0,1,Wed Jan 05 21:00:02 +0000 2022,0.0,0.0
1478833695012405252,"RT : $10,000 BTC and $10,000 ETH for 10 Lucky People  CHARTER:  1️⃣ Follow 2️⃣ Like and retweet this twe…",mamienova.eth,95,556,0,Wed Jan 05 21:00:02 +0000 2022,0.6486,62.26559999999999
1478833695045951497,"FTX Futures Liquidated on:🔵 ETH-PERP $2.1M @ 3,627.90 🔵 BTC-PERP $1M @ 44,131 🔵 XRP-PERP $513,184 @ 0.789500… /CQt4VQoBBR",CryptoMeter.io,3557,0,0,Wed Jan 05 21:00:02 +0000 2022,0.0,0.0
1478833695322779651,"To succeed with your crypto portfolio, buy ADA , XLM , XEM , ZIL, MANA and TRX. We had better performance w… /abdfahpdba",ThirdBrainFx,23476,0,0,Wed Jan 05 21:00:03 +0000 2022,0.7269,17065.4313
1478833695666708483,"Price Update: 1 Bitcoin = $43,942.31 📉 cryptocurrency $BTC source /Rhm8c4MrrZ",Bitcoin Hourly,3591,0,1,Wed Jan 05 21:00:03 +0000 2022,0.0,0.0
1478833695750557703,RT : The price of fuel goes up a little and the government of Kazakhstan collapses. Everything in the fiat world is much more fr…,Bitcoin EDU,9907,19,0,Wed Jan 05 21:00:03 +0000 2022,-0.296,-2932.768
1478833695922573315,strategy: 5010HL1h atr20d: 2561.3805 Jan 2022 21:00:02 UTC🍓🇸 'Short' 06:00:02 JST--- 47536.0  long_entry_trigge… /IGxdrjz4OW,🔔system'cRe5520',203,0,0,Wed Jan 05 21:00:03 +0000 2022,0.0,0.0
1478833696333459459,"Bitcoin - BTCPrice: $44,101.62Change in 1h: -1.68002224%Market cap: $834,442,112,919.22Ranking: 1Bitcoin BTC",Topcrypostats,4590,0,0,Wed Jan 05 21:00:03 +0000 2022,0.0,0.0
1478833697482850304,RT : Another Wednesday done! Your thoughts?📈📉finance money business investing investment entrepeneur financialfree…,StocksFilterBot,17,1,0,Wed Jan 05 21:00:03 +0000 2022,0.0,0.0
1478833700049764352,Altcoins turn bullish even as bitcoin price slips below $46K again By Cointelegraph bizassetinsights… /WahALWc047,BitcoinAgile,64323,0,0,Wed Jan 05 21:00:04 +0000 2022,0.0,0.0
1478833700053798913,"The price of Bitcoin is currently $44,247.79 Crypto $BTC BTC /StFdwaGsoA",cryptocurrencyliveprices.com,1098,0,0,Wed Jan 05 21:00:04 +0000 2022,0.0,0.0
1478833700292997127,"Jan 05, 2022 01:00PM Bitcoin Price:USD 45613.76 | EUR 40262.26 | JPY 5255079.11",Wayne Knox,239,0,0,Wed Jan 05 21:00:04 +0000 2022,0.0,0.0
1478833701987373057,Worst cryptocurrency? Here are some prominent losers in crypto space cryptocurrency  cryptospace   Bitcoin  /ZgAAQkYUrU,Kalkine Media Canada,124,0,0,Wed Jan 05 21:00:04 +0000 2022,-0.7351,-91.8875
1478833702243381248,"RT : Join our affiliate program and promote a different crypto hardware wallet, the one with ZERO incidents and the one loved by t…",Renato Uhl,150,3,0,Wed Jan 05 21:00:04 +0000 2022,0.8271,124.89209999999999
1478833702582980610,Worst cryptocurrency? Here are some prominent losers in crypto spacecryptocurrency cryptospace Bitcoin/c2yK5UHhrq,Kalkine Media UK,116,0,0,Wed Jan 05 21:00:04 +0000 2022,-0.7351,-86.0067
1478833703816253440,"Bitcoin price in Canadian Dollar $BTC $XBT $BTCCAD BTC Price Now : 56,262.65$ CAD Avg Last Hour : 56,609.79$ Av… /LnnU27VkXy",BTCtoCAD Blockchain Explorer,301,0,0,Wed Jan 05 21:00:05 +0000 2022,0.0,0.0
1478833705091092485,RT : I think Bitcoin is going to print a huge green monthly candle very soon!,NADIA,198,279,0,Wed Jan 05 21:00:05 +0000 2022,0.3802,75.65979999999999
1478833705892331523,"RT : True or False: The SEC will eventually say yes to a bitcoinETF. T/F: Many will buy it, leading to a big increase in bitco…",Kendrick Dixon,14,1,0,Wed Jan 05 21:00:05 +0000 2022,0.7783,11.6745
1478833705938419716,Still not selling... Still DCA'ing dips.. less than 10% of my buys are negative. Each future dip affects my portfol… /H6kPzeTrRW,RandyBTC ⚡💎👐🍌🍞,798,0,1,Wed Jan 05 21:00:05 +0000 2022,-0.5719,-913.8961999999999
1478833707658059778,Just wait until people realize that cheems is actually a real dog that’s older than dogecoin … 💹 🚀 💎… /9Vpqb8UrAE,MR. CHEEMSINU,422,0,0,Wed Jan 05 21:00:05 +0000 2022,0.0,0.0
1478833708115402763,And still people think this is a dip. Bitcoin,RSCardano64,1,0,0,Wed Jan 05 21:00:06 +0000 2022,0.0,0.0
1478833708215926786,"RT : Intense times imminent!! 😍💎👐 Get onboard, LFG!! 🌜 Akita AKITACOIN $AKITA btc binance bitcoin eth avax shib Metavers…",Akita_Army,789,12,0,Wed Jan 05 21:00:06 +0000 2022,0.6671,527.009
1478833708799037453,RT : Bitcoin isn’t going down because markets are down. Whales are using the tiny .6 percent stock market drop to fool peopl…,MELB ∞/21M⚡,814,16,0,Wed Jan 05 21:00:06 +0000 2022,-0.6124,-499.10600000000005
1478833709688279044,RT : Big pile of cash just hit the books as BTC started selling offCRV has it's own plunge protection team We are all Team…,George Sofokleous,24,1,0,Wed Jan 05 21:00:06 +0000 2022,0.0,0.0
1478833712670261251,"RT : Today Goldman said Bitcoin will reach $100,000 and will continue to take market share away from gold as a store of ht…",CuCKWHaLE,281,4,0,Wed Jan 05 21:00:07 +0000 2022,0.3182,89.7324
1478833713798647811,RT : bitcoin crashing - wondering why? Kazakhstan accounts for 18% of the global bitcoin mining!  /Ler2zvfAs4,Pirkko,342,2,0,Wed Jan 05 21:00:07 +0000 2022,0.0,0.0
1478833714700623872,"By focusing on teamwork and putting our customers' needs first, our client relationships thrive! Read more from our… /gJi7cODWZe",Scopic,4683,0,0,Wed Jan 05 21:00:07 +0000 2022,0.0,0.0
1478833715174252547,RT : Invest in $Air Coin for your born and unborn children.Aircoin bsc  bnb digitalassets …,孙艳清,255,30,0,Wed Jan 05 21:00:07 +0000 2022,0.0,0.0
1478833715614785543,"BTC  The last line of defence , will the Twitter knobheads now admit it’s a bear? Check my last few posts Tether… /YGRbOopTc6",Benjamin Levy,6845,0,4,Wed Jan 05 21:00:07 +0000 2022,0.296,10132.08
1478833716621463555,BlueSparrowETH 🔥🚀 BlueSparrowtoken🚀🔥blusparrowbitcoin crypto  The Blue Sparro… /w8oBtmRYLM,闩尺从工力,140,0,0,Wed Jan 05 21:00:08 +0000 2022,-0.34,-47.940000000000005
1478833718555029505,📢Attention rollers!📢🚰Funky Hour started❗Get 4 credits ⭐ every 3 minutes❗❗❗Best of luck and thank you for alwa… /Xyr1YR44Pq,Dev,16,0,0,Wed Jan 05 21:00:08 +0000 2022,0.807,13.719000000000001
1478833719628603394,RT : It's Now or Never ... Bump &amp; Run PatternBitcoin /ChM1yWKYG2,Putri,26,332,0,Wed Jan 05 21:00:08 +0000 2022,0.0,0.0
1478833719939158018,Bitcoin stats every hour----Block: 717349Hashrate: 180.98 EH/sPrice last 24h: 44311.82$--Fast Fee: 6satSlow… /yPuwIs32O6,Godo - Bitcoin ⚡,369,0,0,Wed Jan 05 21:00:08 +0000 2022,0.0,0.0
1478833720291385357,RT : If you think you're having a bad day just know that Microstrategy's (Michael Saylor's) Bitcoin holdings are down $373…,Mara Croft💥,111,130,0,Wed Jan 05 21:00:08 +0000 2022,-0.5423,-60.7376
1478833721721634819,RT : South African corner store accepting Bitcoin over Lightning ⚡ /vZVQ721Co6,𝕸𝖔𝖓𝖙𝖆𝖓𝖆,53,439,0,Wed Jan 05 21:00:09 +0000 2022,0.3818,20.617199999999997
1478833722715684873,"RT : Is happening, has flip , Soon we will flip SHIB in CoinMarketCap and cut series of zeros. In t…",Akbar Mohammadi,20,443,0,Wed Jan 05 21:00:09 +0000 2022,-0.2732,-5.7372
1478833723252494336,RT : Akita is not just a meme token!$AKITA btc Binance Crypto cryptocurrency Metaverse BSCGem btc Binanc…,Akita_Army,789,13,0,Wed Jan 05 21:00:09 +0000 2022,0.0,0.0
1478833727467925505,1 BTC equals 56109.9023 CAD.canada bitcoin,I Hate to be angry,45,0,0,Wed Jan 05 21:00:10 +0000 2022,0.0,0.0
1478833728495312896,1 is such a no-brainer. 🚀It will drive great adoption of Bitcoin and lightning payments. /CItHEbJ8lX,Han⚡️,1875,0,9,Wed Jan 05 21:00:10 +0000 2022,0.6249,11723.124
1478833730177413120,RT : Another big move for Bitcoin on its way to BTC to $100kbitcoin ice cream available in selected LIDL stores now!But thi…,Sazwot,47,4251,0,Wed Jan 05 21:00:11 +0000 2022,0.0,0.0
1478833730844340226,"RT : Retest of 43k ✅ $BTCIf you followed along, you should be up 500%. BUTIf you followed the charlatans who invaded our mo…",Luis Angeles,318,2,0,Wed Jan 05 21:00:11 +0000 2022,0.0,0.0
1478833733222514689,"RT : 💥BREAKING:  Nasdaq-listed company, BTCS, will pay dividends in Bitcoin",Cryptos Top 'ⓟ' News ⚡️,935,1288,0,Wed Jan 05 21:00:12 +0000 2022,-0.1027,-96.1272
1478833734690299908,"🟩 Block 717349 ⛏ ⛏📅 5th Jan 2022, 20:59:18 GMT📣 3,075 tx with a value of 8,066.167 ₿ ($354.68m 🇺🇸)📣 distribut… /PE7n6HaB6j",tictoknextblock,174,0,0,Wed Jan 05 21:00:12 +0000 2022,0.25,43.75
1478833737626357761,RT : Get your skateboard ready 👀🚀 Akita akita_network BSC akita_army AVAX Avalanche Ethereum Bitcoin  …,Akita_Army,789,10,0,Wed Jan 05 21:00:13 +0000 2022,0.3612,285.348
1478833738524073989,RT : Just wait until people realize that cheems is actually a real dog that’s older than dogecoin … 💹 🚀 💎 cheemsinu cheems C…,Eucryptoworld,166,1,0,Wed Jan 05 21:00:13 +0000 2022,0.0,0.0
1478833739513966599,Makryz just bought the dip 📉😅. Yes i mean BTC,MAKRYZ ∞🍥👑♟🇨🇲🇧🇪🇬🇧,1917,0,1,Wed Jan 05 21:00:13 +0000 2022,0.6369,2443.1484
1478833739794767872,RT : 📌Pinned all year!Post your predictions early for bragging rights!(screen shot from Jan 5th🚀).Crypto HODL DiamondHands…,Nikkkks,110,7599,0,Wed Jan 05 21:00:13 +0000 2022,0.0,0.0
1478833740453400589,Of course Bitcoin Shits on us,416Sabir,81,0,3,Wed Jan 05 21:00:13 +0000 2022,-0.4767,-156.3576
1478833740654731268,$43967 Price  Bitcoin down,Luis Francisco,144,0,1,Wed Jan 05 21:00:13 +0000 2022,0.0,0.0
1478833741787275274,"RT : Heavy sell orders around $7Some decent support at $6Fomo buyers trapped between, those who bought lower ta…",George Sofokleous,24,1,0,Wed Jan 05 21:00:14 +0000 2022,-0.4404,-11.01
1478833743255253004,"⏰ 00:00  ₿ Bitcoin = 44.285,68 $ bitcoin btc BTCUSD",Kur Ne Oldu,6614,0,0,Wed Jan 05 21:00:14 +0000 2022,-0.34,-2249.1000000000004
1478833743448182784,linkedin twitter facebook instagram dogecoin socialmedia pinterest doge deal birthday gift gifts… /2iTjV89Dds,Brett Murphy,76376,0,0,Wed Jan 05 21:00:14 +0000 2022,0.4404,33636.4308
1478833745721532422,RT : Goldman Sachs in 2020: Bitcoin is not an asset class.Goldman Sachs in 2022: Bitcoin will take market share from gol…,⚡FWyine Magazine⚡₿,2020,847,0,Wed Jan 05 21:00:15 +0000 2022,0.0232,46.8872
1478833747235680260,"Get some $DBA on DafriXchange Pro, Dex and some Cex. Zamunda DeFi BTC BSC NFTs… /sUi18RDCh0",Khophoza,345,0,0,Wed Jan 05 21:00:15 +0000 2022,0.0,0.0
